"first_name","last_name","y_coord","x_coord","det_mfg","det_model","mic_type","refl_type","mic_ht","mic_ht_units","night","call_id_1","call_id_2","site_ID","det_id","LANO","MYTH","MYEV","LABL","ANPA","MYCI","EUMA","MYLU","MYCA","LACI","EUPE","MYYU","TABR","MYVO","EPFU","COTO","PAHE"
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/17/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/15/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/09/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/11/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/07/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/05/2015","Sonobat 3","None","plumas/lassen","CH0605",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",40.13782,-121.1068,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","08/17/2015","Sonobat 3","None","plumas/lassen","CS0404",4,0,1,0,0,0,0,0,3,0,0,0,15,0,3,0,0
"Zack","Steel",40.13782,-121.1068,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","08/11/2015","Sonobat 3","None","plumas/lassen","CS0404",6,0,0,0,0,0,0,0,5,0,0,0,37,0,1,0,0
"Zack","Steel",40.13782,-121.1068,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","08/19/2015","Sonobat 3","None","plumas/lassen","CS0404",0,0,0,0,0,0,0,4,6,4,0,2,47,0,13,0,0
"Zack","Steel",40.13782,-121.1068,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","08/15/2015","Sonobat 3","None","plumas/lassen","CS0404",5,0,1,0,0,0,0,5,6,0,0,0,136,0,3,0,0
"Zack","Steel",40.13782,-121.1068,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","08/13/2015","Sonobat 3","None","plumas/lassen","CS0404",5,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/22/2015","Sonobat 3","None","plumas/lassen","CS0701",2,0,1,0,0,0,0,3,18,0,0,2,8,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/16/2015","Sonobat 3","None","plumas/lassen","CS0701",7,1,1,0,0,0,0,0,12,1,0,0,33,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/14/2015","Sonobat 3","None","plumas/lassen","CS0701",2,0,0,0,0,0,0,7,21,1,0,0,0,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/20/2015","Sonobat 3","None","plumas/lassen","CS0701",3,0,0,0,0,0,0,7,9,0,0,0,37,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/18/2015","Sonobat 3","None","plumas/lassen","CS0701",4,0,0,0,0,0,0,2,13,0,0,0,8,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/03/2015","Sonobat 3","None","plumas/lassen","CS0709",40,0,1,3,0,0,0,13,3,3,0,0,15,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/01/2015","Sonobat 3","None","plumas/lassen","CS0709",15,0,1,0,1,1,0,6,18,0,0,0,11,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","06/27/2015","Sonobat 3","None","plumas/lassen","CS0709",27,0,2,0,0,0,0,12,16,0,0,0,4,0,1,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","06/25/2015","Sonobat 3","None","plumas/lassen","CS0709",16,0,0,0,0,0,0,19,9,1,0,0,12,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/05/2015","Sonobat 3","None","plumas/lassen","CS0709",23,0,25,1,0,0,0,16,2,0,0,0,7,0,0,0,0
"Zack","Steel",40.09,-121.15,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","06/29/2015","Sonobat 3","None","plumas/lassen","CS0709",26,0,0,1,0,0,0,14,16,0,0,0,4,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/16/2015","Sonobat 3","None","plumas/lassen","CS0914",12,0,0,0,0,0,0,4,0,0,0,0,65,0,0,0,1
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/12/2015","Sonobat 3","None","plumas/lassen","CS0914",8,0,0,0,0,0,0,0,1,0,0,0,142,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/14/2015","Sonobat 3","None","plumas/lassen","CS0914",10,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/20/2015","Sonobat 3","None","plumas/lassen","CS0914",6,0,0,0,0,0,0,0,1,0,0,0,112,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/18/2015","Sonobat 3","None","plumas/lassen","CS0914",1,0,0,0,0,0,0,1,0,0,0,0,99,0,0,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/07/2015","Sonobat 3","None","plumas/lassen","CS1007",4,0,0,0,0,0,0,12,0,0,0,0,7,0,2,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/11/2015","Sonobat 3","None","plumas/lassen","CS1007",11,0,0,0,0,0,0,7,0,0,0,0,13,0,1,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/13/2015","Sonobat 3","None","plumas/lassen","CS1007",7,0,0,0,0,0,0,5,0,0,0,1,65,0,1,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/09/2015","Sonobat 3","None","plumas/lassen","CS1007",15,0,0,0,0,0,0,18,0,2,0,0,22,0,0,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/15/2015","Sonobat 3","None","plumas/lassen","CS1007",12,0,0,1,0,0,0,4,0,0,0,0,19,0,1,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/19/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",33,0,0,0,0,0,0,13,3,11,0,0,228,0,0,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/23/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",13,0,2,0,0,0,0,4,1,3,0,0,116,0,0,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/17/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",28,0,1,0,0,0,0,7,0,13,0,0,257,0,0,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/25/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",25,0,0,0,0,0,0,14,5,0,0,0,322,0,0,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/27/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",43,0,1,10,0,0,0,24,4,3,0,2,43,0,0,0,0
"Zack","Steel",40.11,-121.2,"SonoBat","SM3BAT","SMM-U1","None",3.1,"meters","07/21/2015","Sonobat 3","None","plumas/lassen","MSQ1_2",45,0,0,0,0,0,0,11,1,1,0,0,271,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/21/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",38,0,0,2,0,0,0,0,4,2,1,0,157,0,3,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/19/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",59,0,3,1,0,0,0,4,1,0,0,0,82,0,2,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/25/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",35,0,2,2,0,0,0,0,3,0,0,1,178,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/23/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",57,0,0,1,0,0,0,6,0,3,0,0,135,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/17/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",61,0,0,1,0,0,0,0,2,6,0,0,131,0,4,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/27/2015","Sonobat 3","None","plumas/lassen","MSQ2_10",84,0,6,6,0,0,0,6,3,1,0,0,33,0,5,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/10/2015","Sonobat 3","None","eldorado","EL06B.E",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/04/2015","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/08/2015","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/12/2015","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/14/2015","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zack","Steel",38.60812,-120.29417,"SonoBat","SM3BAT","SM3-U1","None",2.3,"meters","08/06/2015","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/24/2015","Sonobat 3","None","eldorado","EL06B.W",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/30/2015","Sonobat 3","None","eldorado","EL06B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/18/2015","Sonobat 3","None","eldorado","EL06B.W",3,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/28/2015","Sonobat 3","None","eldorado","EL06B.W",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/26/2015","Sonobat 3","None","eldorado","EL06B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/16/2015","Sonobat 3","None","eldorado","EL06B.W",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/20/2015","Sonobat 3","None","eldorado","EL06B.W",1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0
"Zack","Steel",38.60803,-120.2998,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters","06/22/2015","Sonobat 3","None","eldorado","EL06B.W",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/22/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,3,0,0,1,0,0,12,0,0,1,9,0,2,0,2
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/20/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,6,0,0,0,0,1,0,0,0,0,18,0,0,0,0
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/28/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/26/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,5
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/30/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,1
"Zack","Steel",38.55416,-120.30546,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","07/24/2015","Sonobat 3","None","eldorado","EL10A.E",0,0,1,0,0,0,0,0,3,0,0,0,18,0,2,0,5
"Zack","Steel",38.56,-120.4,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","06/04/2015","Sonobat 3","None","eldorado","EL12B.N",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Zack","Steel",38.56,-120.4,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","06/02/2015","Sonobat 3","None","eldorado","EL12B.N",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/05/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/15/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/03/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/07/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/11/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/13/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/01/2015","Sonobat 3","None","eldorado","EL12C.N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.55607,-120.41144,"SonoBat","SM3BAT","SM3-U1","None",2.6,"meters","09/09/2015","Sonobat 3","None","eldorado","EL12C.N",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/21/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/17/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/15/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/23/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/13/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.53,-120.31,"SonoBat","SM3BAT","SM3-U1","None",2,"meters","05/19/2015","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/24/2015","Sonobat 3","None","eldorado","EL30A.W",6,2,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/30/2015","Sonobat 3","None","eldorado","EL30A.W",0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/22/2015","Sonobat 3","None","eldorado","EL30A.W",0,0,0,0,0,0,0,1,2,0,0,0,21,0,0,0,0
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/26/2015","Sonobat 3","None","eldorado","EL30A.W",0,1,0,0,0,0,0,1,8,0,0,1,4,0,0,0,1
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/28/2015","Sonobat 3","None","eldorado","EL30A.W",0,0,1,0,1,0,0,0,5,0,0,0,26,0,0,0,0
"Zack","Steel",38.536,-120.32249,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","08/20/2015","Sonobat 3","None","eldorado","EL30A.W",0,1,0,0,0,0,0,5,2,0,0,0,3,0,3,0,1
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/14/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/02/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,5,0,0,81,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/10/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/04/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/08/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/16/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/12/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/18/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,12,1,0,0,5,0,0,0,0
"Zack","Steel",38.53833,-120.33115,"SonoBat","SM3BAT","SM3-U1","None",3.3,"meters","07/06/2015","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
"Zack","Steel",40.14,-121.27,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","06/20/2015","Sonobat 3","None","plumas/lassen","LA05A.E",1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"Zack","Steel",40.14,-121.27,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","06/18/2015","Sonobat 3","None","plumas/lassen","LA05A.E",0,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0
"Zack","Steel",40.14,-121.27,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","06/16/2015","Sonobat 3","None","plumas/lassen","LA05A.E",0,0,2,0,0,1,0,3,2,1,0,0,0,0,0,0,0
"Zack","Steel",40.14,-121.27,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","06/14/2015","Sonobat 3","None","plumas/lassen","LA05A.E",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.14,-121.27,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","06/22/2015","Sonobat 3","None","plumas/lassen","LA05A.E",0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"Zack","Steel",40.14,-121.28,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/07/2015","Sonobat 3","None","plumas/lassen","LA05A.W",0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
"Zack","Steel",40.14,-121.28,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/13/2015","Sonobat 3","None","plumas/lassen","LA05A.W",0,0,3,0,0,0,0,2,10,0,0,0,0,3,0,0,0
"Zack","Steel",40.14,-121.28,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","07/11/2015","Sonobat 3","None","plumas/lassen","LA05A.W",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
