"first_name","last_name","y_coord","x_coord","det_mfg","det_model","mic_type","refl_type","mic_ht","mic_ht_units","night","call_id_1","call_id_2","site_ID","det_id","LANO","MYTH","MYEV","LABL","ANPA","MYCI","EUMA","MYLU","MYCA","LACI","EUPE","MYYU","TABR","MYVO","EPFU","COTO","PAHE"
"Zack","Steel",38.51212,120.20096,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140901,"Sonobat 3",NA,"eldorado","PW13.2",1,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"Zack","Steel",38.51212,120.20096,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140905,"Sonobat 3",NA,"eldorado","PW13.2",4,0,14,0,0,0,0,0,0,0,0,0,45,0,0,0,0
"Zack","Steel",38.48336,120.28825,"SonoBat","SM3BAT","SM3-U1","None",3.5,"meters",20140914,"Sonobat 3",NA,"eldorado","PW14.2",0,0,0,0,0,0,0,0,1,2,0,1,19,0,0,0,0
"Zack","Steel",38.48336,120.28825,"SonoBat","SM3BAT","SM3-U1","None",3.5,"meters",20140910,"Sonobat 3",NA,"eldorado","PW14.2",0,0,0,0,0,0,0,0,8,0,0,7,6,0,0,0,0
"Zack","Steel",38.48336,120.28825,"SonoBat","SM3BAT","SM3-U1","None",3.5,"meters",20140916,"Sonobat 3",NA,"eldorado","PW14.2",0,0,2,0,0,0,0,0,1,0,0,0,8,0,0,0,0
"Zack","Steel",38.48336,120.28825,"SonoBat","SM3BAT","SM3-U1","None",3.5,"meters",20140918,"Sonobat 3",NA,"eldorado","PW14.2",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"Zack","Steel",38.48336,120.28825,"SonoBat","SM3BAT","SM3-U1","None",3.5,"meters",20140912,"Sonobat 3",NA,"eldorado","PW14.2",0,0,0,0,0,0,0,0,3,0,0,2,6,0,0,0,0
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140826,"Sonobat 3",NA,"stanislaus","RMR1.3",0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140818,"Sonobat 3",NA,"stanislaus","RMR1.3",0,1,1,0,0,0,0,0,0,0,0,1,58,0,0,0,0
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140822,"Sonobat 3",NA,"stanislaus","RMR1.3",0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140828,"Sonobat 3",NA,"stanislaus","RMR1.3",0,1,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140820,"Sonobat 3",NA,"stanislaus","RMR1.3",0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,0,1
"Zack","Steel",37.83,119.85,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140824,"Sonobat 3",NA,"stanislaus","RMR1.3",0,0,3,0,0,0,0,0,0,0,1,0,116,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140905,"Sonobat 3",NA,"stanislaus","RMR2.10",0,2,1,0,0,0,0,0,17,0,0,0,4,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140901,"Sonobat 3",NA,"stanislaus","RMR2.10",0,2,1,0,0,0,0,0,14,2,0,0,19,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140831,"Sonobat 3",NA,"stanislaus","RMR2.10",0,1,1,0,0,0,0,0,12,0,0,0,4,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140830,"Sonobat 3",NA,"stanislaus","RMR2.10",0,1,0,0,0,0,0,0,14,0,0,0,11,0,2,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140910,"Sonobat 3",NA,"stanislaus","RMR2.10",10,3,4,0,0,0,0,0,22,0,0,0,18,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140906,"Sonobat 3",NA,"stanislaus","RMR2.10",0,1,8,0,0,0,0,1,15,0,0,0,3,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140904,"Sonobat 3",NA,"stanislaus","RMR2.10",0,0,2,0,0,0,0,0,16,0,0,0,4,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140907,"Sonobat 3",NA,"stanislaus","RMR2.10",9,2,3,0,0,0,0,1,11,3,0,0,25,0,11,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140908,"Sonobat 3",NA,"stanislaus","RMR2.10",0,0,1,0,0,0,0,0,11,0,0,4,3,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140902,"Sonobat 3",NA,"stanislaus","RMR2.10",0,0,1,0,0,0,0,0,11,0,0,0,7,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140903,"Sonobat 3",NA,"stanislaus","RMR2.10",0,0,1,0,0,0,0,0,11,0,0,0,8,0,0,0,0
"Zack","Steel",38.05,120.02,"SonoBat","SM3BAT","SM3-U1","None",2.7,"meters",20140909,"Sonobat 3",NA,"stanislaus","RMR2.10",0,1,3,0,0,0,0,0,31,0,0,0,6,0,0,0,0
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140821,"Sonobat 3",NA,"stanislaus","RMR6.4",0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,1
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140817,"Sonobat 3",NA,"stanislaus","RMR6.4",0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,2
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140825,"Sonobat 3",NA,"stanislaus","RMR6.4",0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140827,"Sonobat 3",NA,"stanislaus","RMR6.4",0,0,0,0,0,0,0,0,6,1,0,0,11,0,0,0,0
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140823,"Sonobat 3",NA,"stanislaus","RMR6.4",5,1,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0
"Zack","Steel",37.83,119.91,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140819,"Sonobat 3",NA,"stanislaus","RMR6.4",2,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140822,"Sonobat 3",NA,"stanislaus","RMR9.7",0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140818,"Sonobat 3",NA,"stanislaus","RMR9.7",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140820,"Sonobat 3",NA,"stanislaus","RMR9.7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140826,"Sonobat 3",NA,"stanislaus","RMR9.7",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140824,"Sonobat 3",NA,"stanislaus","RMR9.7",0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zack","Steel",37.85,119.83,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140828,"Sonobat 3",NA,"stanislaus","RMR9.7",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140820,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140824,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,0,0,0,0,0,9,1,0,0,0,2,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140828,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,0,0,0,0,0,9,12,0,0,0,2,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140818,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140826,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Zack","Steel",37.84,119.94,"SonoBat","SM3BAT","SM3-U1","None",3.1,"meters",20140822,"Sonobat 3",NA,"stanislaus","RMS11.1",0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140902,"Sonobat 3",NA,"stanislaus","RMS12.7",0,2,0,0,0,0,0,12,126,3,0,5,23,0,0,0,1
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140831,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,0,161,3,0,0,21,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140904,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,0,38,0,0,0,40,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140901,"Sonobat 3",NA,"stanislaus","RMS12.7",0,1,0,0,0,0,0,9,224,1,0,0,34,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140903,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,15,123,0,0,4,34,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140909,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,0,17,0,0,0,45,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140905,"Sonobat 3",NA,"stanislaus","RMS12.7",0,1,0,0,0,0,0,0,98,6,0,0,35,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140910,"Sonobat 3",NA,"stanislaus","RMS12.7",0,3,0,0,0,0,0,0,94,0,0,16,36,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140830,"Sonobat 3",NA,"stanislaus","RMS12.7",0,1,0,0,0,0,0,3,62,1,0,2,36,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140907,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,0,157,5,0,14,65,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140908,"Sonobat 3",NA,"stanislaus","RMS12.7",0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0
"Zack","Steel",38.02,120.1,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters",20140906,"Sonobat 3",NA,"stanislaus","RMS12.7",0,1,0,0,0,0,0,0,86,0,0,0,31,0,0,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140820,"Sonobat 3",NA,"stanislaus","RMS7.6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140824,"Sonobat 3",NA,"stanislaus","RMS7.6",0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140818,"Sonobat 3",NA,"stanislaus","RMS7.6",0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140822,"Sonobat 3",NA,"stanislaus","RMS7.6",2,0,0,0,0,0,0,0,18,0,0,2,0,0,2,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140828,"Sonobat 3",NA,"stanislaus","RMS7.6",1,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0
"Zack","Steel",37.85,119.92,"SonoBat","SM3BAT","SM3-U1","None",3,"meters",20140826,"Sonobat 3",NA,"stanislaus","RMS7.6",0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140907,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140906,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,9,0,0,0,0,0,12,1,0,0,4,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140904,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140905,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,2,0,0,0,0,0,5,0,0,0,7,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140830,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140831,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,3,0,0,0,0,0,12,0,0,0,1,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140901,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,2,0,0,0,0,0,13,0,0,0,3,2,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140902,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,6,0,0,0,0,0,7,1,0,0,4,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140903,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,1,0,0,0,0,0,12,0,0,0,3,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140911,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140908,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140909,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0
"Zack","Steel",38.08,119.97,"SonoBat","SM3BAT","SM3-U1","None",2.9,"meters",20140910,"Sonobat 3",NA,"stanislaus","ST36B.S",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
