"first_name","last_name","y_coord","x_coord","det_mfg","det_model","mic_type","refl_type","mic_ht","mic_ht_units","night","call_id_1","call_id_2","site_ID","det_id","LANO","MYTH","MYEV","LABL","ANPA","MYCI","EUMA","MYLU","MYCA","LACI","EUPE","MYYU","TABR","MYVO","EPFU","COTO","PAHE"
"Zack","Steel",40.08,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","08/29/2016","Sonobat 3","None","plumas/lassen","214_1",5,0,2,0,1,0,0,0,6,0,0,0,30,0,3,0,0
"Zack","Steel",40.08,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","08/27/2016","Sonobat 3","None","plumas/lassen","214_1",2,0,1,0,0,0,0,0,6,0,0,0,13,0,0,0,0
"Zack","Steel",40.08,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","08/25/2016","Sonobat 3","None","plumas/lassen","214_1",3,0,1,0,0,0,0,2,4,1,0,0,7,0,2,0,1
"Zack","Steel",40.08,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","09/06/2016","Sonobat 3","None","plumas/lassen","214_1",6,0,1,1,0,0,0,0,0,2,0,0,10,0,2,0,0
"Zack","Steel",40.08,-121.24,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","08/31/2016","Sonobat 3","None","plumas/lassen","214_1",2,0,2,0,0,0,0,0,1,0,0,0,12,0,0,0,0
"Zack","Steel",40.07,-121.23,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","07/23/2016","Sonobat 3","None","plumas/lassen","214_7",10,0,1,3,0,2,0,0,1,0,0,0,9,0,8,0,0
"Zack","Steel",40.07,-121.23,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","07/31/2016","Sonobat 3","None","plumas/lassen","214_7",0,0,0,0,0,0,0,0,2,0,0,0,6,0,7,0,0
"Zack","Steel",40.07,-121.23,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","07/25/2016","Sonobat 3","None","plumas/lassen","214_7",2,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0
"Zack","Steel",40.07,-121.23,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","07/29/2016","Sonobat 3","None","plumas/lassen","214_7",0,0,2,0,0,3,0,0,0,0,0,0,2,0,8,0,0
"Zack","Steel",40.07,-121.23,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","07/27/2016","Sonobat 3","None","plumas/lassen","214_7",0,0,2,1,0,0,0,1,9,0,0,0,2,0,16,0,0
"Zack","Steel",40.15,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/29/2016","Sonobat 3","None","plumas/lassen","223_5",8,0,0,0,0,0,0,14,0,0,0,1,2,0,0,0,0
"Zack","Steel",40.15,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/04/2016","Sonobat 3","None","plumas/lassen","223_5",7,0,2,0,0,0,0,26,1,0,0,1,4,0,1,0,0
"Zack","Steel",40.15,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/27/2016","Sonobat 3","None","plumas/lassen","223_5",3,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0
"Zack","Steel",40.15,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/02/2016","Sonobat 3","None","plumas/lassen","223_5",6,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0
"Zack","Steel",40.15,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/31/2016","Sonobat 3","None","plumas/lassen","223_5",1,0,2,0,0,0,0,7,7,0,0,0,9,0,1,0,0
"Zack","Steel",40.16,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","05/13/2016","Sonobat 3","None","plumas/lassen","223_9",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Zack","Steel",40.16,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","05/11/2016","Sonobat 3","None","plumas/lassen","223_9",1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"Zack","Steel",40.16,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","05/09/2016","Sonobat 3","None","plumas/lassen","223_9",5,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"Zack","Steel",40.16,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","05/15/2016","Sonobat 3","None","plumas/lassen","223_9",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"Zack","Steel",40.16,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.7,"meters","05/07/2016","Sonobat 3","None","plumas/lassen","223_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.17,-121.17,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","07/18/2016","Sonobat 3","None","plumas/lassen","BVR3_1",1,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0
"Zack","Steel",40.17,-121.17,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","07/14/2016","Sonobat 3","None","plumas/lassen","BVR3_1",7,0,0,0,0,0,0,34,0,0,0,0,6,0,1,0,0
"Zack","Steel",40.17,-121.17,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","07/12/2016","Sonobat 3","None","plumas/lassen","BVR3_1",3,0,2,0,0,0,0,49,0,0,0,0,6,0,2,0,0
"Zack","Steel",40.17,-121.17,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","07/16/2016","Sonobat 3","None","plumas/lassen","BVR3_1",0,0,0,0,0,0,0,11,0,0,0,0,12,0,1,0,0
"Zack","Steel",40.17,-121.17,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","07/20/2016","Sonobat 3","None","plumas/lassen","BVR3_1",1,0,0,0,0,0,0,20,0,4,0,0,17,0,2,0,0
"Zack","Steel",40.1,-121.16,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/08/2016","Sonobat 3","None","plumas/lassen","CAR1_3",2,0,0,0,1,0,0,1,1,0,0,0,10,0,4,0,0
"Zack","Steel",40.1,-121.16,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/06/2016","Sonobat 3","None","plumas/lassen","CAR1_3",0,0,2,0,0,0,0,1,2,0,0,0,29,0,1,0,0
"Zack","Steel",40.1,-121.16,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/02/2016","Sonobat 3","None","plumas/lassen","CAR1_3",0,0,0,0,0,0,0,3,9,0,0,0,15,0,7,0,0
"Zack","Steel",40.1,-121.16,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/04/2016","Sonobat 3","None","plumas/lassen","CAR1_3",1,0,0,1,0,0,0,8,1,0,0,1,24,0,2,0,0
"Zack","Steel",40.07,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","07/14/2016","Sonobat 3","None","plumas/lassen","CAR2_8",0,0,1,0,0,0,0,2,2,0,0,0,6,0,1,0,0
"Zack","Steel",40.07,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","07/16/2016","Sonobat 3","None","plumas/lassen","CAR2_8",8,0,6,0,0,0,0,0,1,0,0,0,6,0,0,0,0
"Zack","Steel",40.07,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","07/20/2016","Sonobat 3","None","plumas/lassen","CAR2_8",2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0
"Zack","Steel",40.07,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","07/18/2016","Sonobat 3","None","plumas/lassen","CAR2_8",1,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0
"Zack","Steel",40.07,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","07/12/2016","Sonobat 3","None","plumas/lassen","CAR2_8",5,0,4,0,0,0,0,0,1,0,0,0,4,0,1,0,0
"Zack","Steel",40.06,-121.16,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","08/08/2016","Sonobat 3","None","plumas/lassen","CAR3_12",4,0,2,0,0,0,0,1,3,0,0,0,5,0,1,0,0
"Zack","Steel",40.06,-121.16,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","08/04/2016","Sonobat 3","None","plumas/lassen","CAR3_12",0,0,1,0,0,0,0,0,7,0,0,1,1,0,1,0,0
"Zack","Steel",40.06,-121.16,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","08/06/2016","Sonobat 3","None","plumas/lassen","CAR3_12",2,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0
"Zack","Steel",40.06,-121.16,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","08/02/2016","Sonobat 3","None","plumas/lassen","CAR3_12",0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zack","Steel",40.06,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/04/2016","Sonobat 3","None","plumas/lassen","CAR3_6",0,0,7,0,0,0,0,2,1,0,0,0,2,0,4,0,0
"Zack","Steel",40.06,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/02/2016","Sonobat 3","None","plumas/lassen","CAR3_6",1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"Zack","Steel",40.06,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/08/2016","Sonobat 3","None","plumas/lassen","CAR3_6",4,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0
"Zack","Steel",40.06,-121.15,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","08/06/2016","Sonobat 3","None","plumas/lassen","CAR3_6",1,0,4,0,0,0,0,0,2,0,0,0,0,0,3,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/16/2016","Sonobat 3","None","plumas/lassen","CH0201",7,0,2,0,0,0,0,2,6,0,0,0,29,0,7,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/10/2016","Sonobat 3","None","plumas/lassen","CH0201",7,0,4,0,0,0,0,3,6,0,0,0,32,0,14,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/12/2016","Sonobat 3","None","plumas/lassen","CH0201",10,0,2,0,0,0,0,4,18,0,0,0,30,0,29,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/14/2016","Sonobat 3","None","plumas/lassen","CH0201",6,0,3,0,0,0,0,2,16,0,0,0,40,0,4,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/06/2016","Sonobat 3","None","plumas/lassen","CH0201",9,0,4,0,0,0,0,5,4,0,0,0,62,0,12,0,0
"Zack","Steel",40.11,-121.33,"SonoBat","SM3BAT","SMM-U1","None",2.6,"meters","08/08/2016","Sonobat 3","None","plumas/lassen","CH0201",16,0,3,0,0,0,0,30,4,0,0,0,33,0,4,0,0
"Zack","Steel",40.13,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/22/2016","Sonobat 3","None","plumas/lassen","CS0408",14,0,1,15,0,0,0,66,0,1,0,71,11,0,6,0,0
"Zack","Steel",40.13,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/20/2016","Sonobat 3","None","plumas/lassen","CS0408",24,0,0,6,0,0,0,36,2,0,0,1,5,0,11,0,0
"Zack","Steel",40.13,-121.11,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/18/2016","Sonobat 3","None","plumas/lassen","CS0408",5,0,0,0,0,0,0,6,5,0,0,0,2,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/07/2016","Sonobat 3","None","plumas/lassen","CS0609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/11/2016","Sonobat 3","None","plumas/lassen","CS0609",2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/05/2016","Sonobat 3","None","plumas/lassen","CS0609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/15/2016","Sonobat 3","None","plumas/lassen","CS0609",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/09/2016","Sonobat 3","None","plumas/lassen","CS0609",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/13/2016","Sonobat 3","None","plumas/lassen","CS0609",14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Zack","Steel",40.11,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/23/2016","Sonobat 3","None","plumas/lassen","CS0610",10,0,2,0,0,0,0,9,3,0,0,0,4,0,3,0,0
"Zack","Steel",40.11,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/27/2016","Sonobat 3","None","plumas/lassen","CS0610",4,1,1,0,0,0,0,2,0,0,0,11,12,0,0,0,0
"Zack","Steel",40.11,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/29/2016","Sonobat 3","None","plumas/lassen","CS0610",2,0,1,0,0,0,0,6,3,0,0,4,5,0,0,0,0
"Zack","Steel",40.11,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/31/2016","Sonobat 3","None","plumas/lassen","CS0610",2,0,0,1,0,0,0,5,5,0,0,0,7,0,4,0,0
"Zack","Steel",40.11,-121.13,"SonoBat","SM3BAT","SMM-U1","None",2.2,"meters","07/25/2016","Sonobat 3","None","plumas/lassen","CS0610",3,0,0,1,0,0,0,6,2,0,0,5,2,0,5,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","05/20/2016","Sonobat 3","None","plumas/lassen","CS0914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","05/24/2016","Sonobat 3","None","plumas/lassen","CS0914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","05/18/2016","Sonobat 3","None","plumas/lassen","CS0914",3,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"Zack","Steel",40.09,-121.24,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","05/22/2016","Sonobat 3","None","plumas/lassen","CS0914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/29/2016","Sonobat 3","None","plumas/lassen","CS1005",4,0,0,0,0,0,0,128,1,0,0,0,17,0,1,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/03/2016","Sonobat 3","None","plumas/lassen","CS1005",7,0,2,0,0,0,0,48,1,1,0,0,36,0,0,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/27/2016","Sonobat 3","None","plumas/lassen","CS1005",0,0,1,0,0,0,0,103,0,0,0,1,19,0,0,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/07/2016","Sonobat 3","None","plumas/lassen","CS1005",3,0,0,3,0,0,0,18,2,0,0,0,14,0,3,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/01/2016","Sonobat 3","None","plumas/lassen","CS1005",2,0,2,2,0,0,0,45,3,0,0,0,9,0,4,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/25/2016","Sonobat 3","None","plumas/lassen","CS1005",2,0,0,16,0,0,0,267,0,0,0,3,9,0,1,0,0
"Zack","Steel",40.13,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","07/05/2016","Sonobat 3","None","plumas/lassen","CS1005",9,0,0,2,0,0,0,43,3,0,0,1,25,0,0,0,0
"Zack","Steel",40.11,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","07/18/2016","Sonobat 3","None","plumas/lassen","MSQ1_6",19,0,1,0,0,0,0,4,2,1,0,0,7,0,0,0,0
"Zack","Steel",40.11,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","07/12/2016","Sonobat 3","None","plumas/lassen","MSQ1_6",14,0,0,0,0,1,0,3,7,0,0,0,2,0,2,0,0
"Zack","Steel",40.11,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","07/14/2016","Sonobat 3","None","plumas/lassen","MSQ1_6",3,0,0,1,0,0,0,6,15,0,0,0,3,0,3,0,0
"Zack","Steel",40.11,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","07/16/2016","Sonobat 3","None","plumas/lassen","MSQ1_6",7,0,1,0,0,1,0,5,8,0,0,0,6,0,4,0,0
"Zack","Steel",40.11,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","07/20/2016","Sonobat 3","None","plumas/lassen","MSQ1_6",5,0,0,0,0,0,0,10,6,2,0,0,0,0,1,0,0
"Zack","Steel",40.1,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/29/2016","Sonobat 3","None","plumas/lassen","MSQ1_8",0,0,2,0,0,3,0,2,36,1,0,0,2,0,0,0,0
"Zack","Steel",40.1,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/04/2016","Sonobat 3","None","plumas/lassen","MSQ1_8",12,0,2,0,0,0,0,7,4,5,0,0,25,0,0,0,0
"Zack","Steel",40.1,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/31/2016","Sonobat 3","None","plumas/lassen","MSQ1_8",42,0,7,0,0,0,0,5,6,0,0,0,88,0,0,0,0
"Zack","Steel",40.1,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/02/2016","Sonobat 3","None","plumas/lassen","MSQ1_8",7,0,5,0,0,0,0,0,7,2,0,0,22,0,0,0,0
"Zack","Steel",40.1,-121.19,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/27/2016","Sonobat 3","None","plumas/lassen","MSQ1_8",2,0,1,0,0,0,0,1,3,0,0,0,3,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/02/2016","Sonobat 3","None","plumas/lassen","MSQ2_10",9,0,1,0,0,0,0,6,7,2,0,0,3,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/27/2016","Sonobat 3","None","plumas/lassen","MSQ2_10",13,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/29/2016","Sonobat 3","None","plumas/lassen","MSQ2_10",12,0,0,0,0,0,0,1,11,2,0,0,3,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","05/31/2016","Sonobat 3","None","plumas/lassen","MSQ2_10",16,0,0,0,0,0,0,6,17,2,0,0,9,0,0,0,0
"Zack","Steel",40.12,-121.2,"SonoBat","SM3BAT","SMM-U1","None",2.5,"meters","06/04/2016","Sonobat 3","None","plumas/lassen","MSQ2_10",14,0,1,0,0,0,0,3,69,3,0,0,3,0,0,0,0
"Zack","Steel",40.12,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/22/2016","Sonobat 3","None","plumas/lassen","MSQ2_12",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zack","Steel",40.12,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/20/2016","Sonobat 3","None","plumas/lassen","MSQ2_12",0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Zack","Steel",40.12,-121.19,"SonoBat","SM3BAT","SMM-U1","None",3,"meters","06/18/2016","Sonobat 3","None","plumas/lassen","MSQ2_12",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/05/2016","Sonobat 3","None","plumas/lassen","SEN1_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/09/2016","Sonobat 3","None","plumas/lassen","SEN1_11",1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/11/2016","Sonobat 3","None","plumas/lassen","SEN1_11",4,0,1,0,0,0,0,0,4,0,0,0,14,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/07/2016","Sonobat 3","None","plumas/lassen","SEN1_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/15/2016","Sonobat 3","None","plumas/lassen","SEN1_11",0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0
"Zack","Steel",40.12,-121.1,"SonoBat","SM3BAT","SMM-U1","None",2.3,"meters","05/13/2016","Sonobat 3","None","plumas/lassen","SEN1_11",9,0,0,0,0,0,0,2,0,0,0,0,28,0,0,0,0
"Zack","Steel",38.61,-120.29,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","08/03/2016","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,0,0,0,33,0,0,0,14,0,4,0,0
"Zack","Steel",38.61,-120.29,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","07/28/2016","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,2,0,0,73,0,0,0,0,0,0,0,0
"Zack","Steel",38.61,-120.29,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","07/30/2016","Sonobat 3","None","eldorado","EL06B.E",0,0,0,0,0,4,0,0,45,0,0,0,0,0,1,0,0
"Zack","Steel",38.61,-120.29,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","08/05/2016","Sonobat 3","None","eldorado","EL06B.E",0,0,1,0,0,0,0,0,41,0,0,1,7,0,3,0,0
"Zack","Steel",38.61,-120.29,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","08/01/2016","Sonobat 3","None","eldorado","EL06B.E",0,1,1,0,0,0,0,0,69,0,0,0,5,0,10,0,0
"Zack","Steel",38.61,-120.3,"SonoBat","SM3BAT","SM3-U1","None",2.5,"meters","08/13/2016","Sonobat 3","None","eldorado","EL06B.W",0,0,2,0,0,0,0,0,60,0,0,0,0,0,1,0,0
